query_id,query,positive_standard,positive_title,specificity,style,hard_negative_codes,review_status,review_notes
rq_is_455_1989_09,"Find the standard that covers Portland slag cement, slag cement rather than ordinary or pozzolana cement",IS 455: 1989,PORTLAND SLAG CEMENT,specific,technical_natural,IS 269: 1989;IS 1489 (Part 1): 1991;IS 8112: 1989;IS 8041: 1990,pending,
rq_is_455_1989_10,Need compliant Portland slag cement for cement manufacture and supply,IS 455: 1989,PORTLAND SLAG CEMENT,general_but_sufficient,general_natural,IS 269: 1989;IS 1489 (Part 1): 1991;IS 8112: 1989;IS 8041: 1990,pending,
rq_is_455_1989_11,Which IS should I use for Portland slag cement when the job is cement manufacture and supply?,IS 455: 1989,PORTLAND SLAG CEMENT,specific,conversational,IS 269: 1989;IS 1489 (Part 1): 1991;IS 8112: 1989;IS 8041: 1990,pending,
rq_is_455_1989_12,Standard selection for cement manufacture and supply: Portland slag cement with slag cement rather than ordinary or pozzolana cement,IS 455: 1989,PORTLAND SLAG CEMENT,specific,use_case,IS 269: 1989;IS 1489 (Part 1): 1991;IS 8112: 1989;IS 8041: 1990,pending,
rq_is_1489_part_1_1991_01,Require Portland pozzolana cement with fly ash pozzolana for PPC cement manufacture and supply where the distinguishing feature is fly ash as the only pozzolana component,IS 1489 (Part 1): 1991,PORTLAND POZZOLANA CEMENT,specific,formal,IS 1489 (Part 2): 1991;IS 455: 1989;IS 8042: 1989;IS 8112: 1989,pending,
rq_is_1489_part_1_1991_02,Procure Portland pozzolana cement with fly ash pozzolana for PPC cement manufacture and supply; material or form should be cement using fly ash pozzolana,IS 1489 (Part 1): 1991,PORTLAND POZZOLANA CEMENT,specific,procurement,IS 1489 (Part 2): 1991;IS 455: 1989;IS 8042: 1989;IS 8112: 1989,pending,
rq_is_1489_part_1_1991_03,Need an Indian Standard for Portland pozzolana cement with fly ash pozzolana used in PPC cement manufacture and supply with fly ash as the only pozzolana component,IS 1489 (Part 1): 1991,PORTLAND POZZOLANA CEMENT,specific,technical_natural,IS 1489 (Part 2): 1991;IS 455: 1989;IS 8042: 1989;IS 8112: 1989,pending,
rq_is_1489_part_1_1991_04,Looking for Portland pozzolana cement with fly ash pozzolana suited to PPC cement manufacture and supply,IS 1489 (Part 1): 1991,PORTLAND POZZOLANA CEMENT,general_but_sufficient,general_natural,IS 1489 (Part 2): 1991;IS 455: 1989;IS 8042: 1989;IS 8112: 1989,pending,
rq_is_1489_part_1_1991_05,"We need Portland pozzolana cement with fly ash pozzolana for PPC cement manufacture and supply, especially fly ash as the only pozzolana component",IS 1489 (Part 1): 1991,PORTLAND POZZOLANA CEMENT,general_but_sufficient,conversational,IS 1489 (Part 2): 1991;IS 455: 1989;IS 8042: 1989;IS 8112: 1989,pending,
rq_is_1489_part_1_1991_06,Select the standard for selecting PPC where the pozzolana source is fly ash only,IS 1489 (Part 1): 1991,PORTLAND POZZOLANA CEMENT,specific,use_case,IS 1489 (Part 2): 1991;IS 455: 1989;IS 8042: 1989;IS 8112: 1989,pending,
rq_is_1489_part_1_1991_07,Specification needed for cement using fly ash pozzolana Portland pozzolana cement with fly ash pozzolana in PPC cement manufacture and supply,IS 1489 (Part 1): 1991,PORTLAND POZZOLANA CEMENT,specific,formal,IS 1489 (Part 2): 1991;IS 455: 1989;IS 8042: 1989;IS 8112: 1989,pending,
rq_is_1489_part_1_1991_08,Purchase requirement for Portland pozzolana cement with fly ash pozzolana covering PPC cement manufacture and supply,IS 1489 (Part 1): 1991,PORTLAND POZZOLANA CEMENT,general_but_sufficient,procurement,IS 1489 (Part 2): 1991;IS 455: 1989;IS 8042: 1989;IS 8112: 1989,pending,
rq_is_1489_part_1_1991_09,"Find the standard that covers Portland pozzolana cement with fly ash pozzolana, fly ash as the only pozzolana component",IS 1489 (Part 1): 1991,PORTLAND POZZOLANA CEMENT,specific,technical_natural,IS 1489 (Part 2): 1991;IS 455: 1989;IS 8042: 1989;IS 8112: 1989,pending,
rq_is_1489_part_1_1991_10,Need compliant Portland pozzolana cement with fly ash pozzolana for PPC cement manufacture and supply,IS 1489 (Part 1): 1991,PORTLAND POZZOLANA CEMENT,general_but_sufficient,general_natural,IS 1489 (Part 2): 1991;IS 455: 1989;IS 8042: 1989;IS 8112: 1989,pending,
rq_is_1489_part_1_1991_11,Which IS should I use for Portland pozzolana cement with fly ash pozzolana when the job is PPC cement manufacture and supply?,IS 1489 (Part 1): 1991,PORTLAND POZZOLANA CEMENT,specific,conversational,IS 1489 (Part 2): 1991;IS 455: 1989;IS 8042: 1989;IS 8112: 1989,pending,
rq_is_1489_part_1_1991_12,Standard selection for PPC cement manufacture and supply: Portland pozzolana cement with fly ash pozzolana with fly ash as the only pozzolana component,IS 1489 (Part 1): 1991,PORTLAND POZZOLANA CEMENT,specific,use_case,IS 1489 (Part 2): 1991;IS 455: 1989;IS 8042: 1989;IS 8112: 1989,pending,
rq_is_1489_part_2_1991_01,Require Portland pozzolana cement with calcined clay pozzolana for PPC cement manufacture and supply where the distinguishing feature is calcined clay or calcined clay with fly ash as the pozzolana component,IS 1489 (Part 2): 1991,PORTLAND POZZOLANA CEMENT,specific,formal,IS 1489 (Part 1): 1991;IS 455: 1989;IS 8042: 1989;IS 3466: 1988,pending,
rq_is_1489_part_2_1991_02,Procure Portland pozzolana cement with calcined clay pozzolana for PPC cement manufacture and supply; material or form should be cement using calcined clay pozzolana,IS 1489 (Part 2): 1991,PORTLAND POZZOLANA CEMENT,specific,procurement,IS 1489 (Part 1): 1991;IS 455: 1989;IS 8042: 1989;IS 3466: 1988,pending,
rq_is_1489_part_2_1991_03,Need an Indian Standard for Portland pozzolana cement with calcined clay pozzolana used in PPC cement manufacture and supply with calcined clay or calcined clay with fly ash as the pozzolana component,IS 1489 (Part 2): 1991,PORTLAND POZZOLANA CEMENT,specific,technical_natural,IS 1489 (Part 1): 1991;IS 455: 1989;IS 8042: 1989;IS 3466: 1988,pending,
rq_is_1489_part_2_1991_04,Looking for Portland pozzolana cement with calcined clay pozzolana suited to PPC cement manufacture and supply,IS 1489 (Part 2): 1991,PORTLAND POZZOLANA CEMENT,general_but_sufficient,general_natural,IS 1489 (Part 1): 1991;IS 455: 1989;IS 8042: 1989;IS 3466: 1988,pending,
rq_is_1489_part_2_1991_05,"We need Portland pozzolana cement with calcined clay pozzolana for PPC cement manufacture and supply, especially calcined clay or calcined clay with fly ash as the pozzolana component",IS 1489 (Part 2): 1991,PORTLAND POZZOLANA CEMENT,general_but_sufficient,conversational,IS 1489 (Part 1): 1991;IS 455: 1989;IS 8042: 1989;IS 3466: 1988,pending,
rq_is_1489_part_2_1991_06,Select the standard for selecting PPC where calcined clay pozzolana is part of the composition,IS 1489 (Part 2): 1991,PORTLAND POZZOLANA CEMENT,specific,use_case,IS 1489 (Part 1): 1991;IS 455: 1989;IS 8042: 1989;IS 3466: 1988,pending,
rq_is_1489_part_2_1991_07,Specification needed for cement using calcined clay pozzolana Portland pozzolana cement with calcined clay pozzolana in PPC cement manufacture and supply,IS 1489 (Part 2): 1991,PORTLAND POZZOLANA CEMENT,specific,formal,IS 1489 (Part 1): 1991;IS 455: 1989;IS 8042: 1989;IS 3466: 1988,pending,
rq_is_1489_part_2_1991_08,Purchase requirement for Portland pozzolana cement with calcined clay pozzolana covering PPC cement manufacture and supply,IS 1489 (Part 2): 1991,PORTLAND POZZOLANA CEMENT,general_but_sufficient,procurement,IS 1489 (Part 1): 1991;IS 455: 1989;IS 8042: 1989;IS 3466: 1988,pending,
rq_is_1489_part_2_1991_09,"Find the standard that covers Portland pozzolana cement with calcined clay pozzolana, calcined clay or calcined clay with fly ash as the pozzolana component",IS 1489 (Part 2): 1991,PORTLAND POZZOLANA CEMENT,specific,technical_natural,IS 1489 (Part 1): 1991;IS 455: 1989;IS 8042: 1989;IS 3466: 1988,pending,
rq_is_1489_part_2_1991_10,Need compliant Portland pozzolana cement with calcined clay pozzolana for PPC cement manufacture and supply,IS 1489 (Part 2): 1991,PORTLAND POZZOLANA CEMENT,general_but_sufficient,general_natural,IS 1489 (Part 1): 1991;IS 455: 1989;IS 8042: 1989;IS 3466: 1988,pending,
rq_is_1489_part_2_1991_11,Which IS should I use for Portland pozzolana cement with calcined clay pozzolana when the job is PPC cement manufacture and supply?,IS 1489 (Part 2): 1991,PORTLAND POZZOLANA CEMENT,specific,conversational,IS 1489 (Part 1): 1991;IS 455: 1989;IS 8042: 1989;IS 3466: 1988,pending,
rq_is_1489_part_2_1991_12,Standard selection for PPC cement manufacture and supply: Portland pozzolana cement with calcined clay pozzolana with calcined clay or calcined clay with fly ash as the pozzolana component,IS 1489 (Part 2): 1991,PORTLAND POZZOLANA CEMENT,specific,use_case,IS 1489 (Part 1): 1991;IS 455: 1989;IS 8042: 1989;IS 3466: 1988,pending,
rq_is_3466_1988_01,"Require masonry cement for mortar for masonry where the distinguishing feature is general masonry mortar use, not structural concrete or flooring",IS 3466: 1988,MASONRY CEMENT,specific,formal,IS 8042: 1989;IS 8112: 1989;IS 455: 1989;IS 8041: 1990,pending,
rq_is_3466_1988_02,Procure masonry cement for mortar for masonry; material or form should be masonry cement,IS 3466: 1988,MASONRY CEMENT,specific,procurement,IS 8042: 1989;IS 8112: 1989;IS 455: 1989;IS 8041: 1990,pending,
rq_is_3466_1988_03,"Need an Indian Standard for masonry cement used in mortar for masonry with general masonry mortar use, not structural concrete or flooring",IS 3466: 1988,MASONRY CEMENT,specific,technical_natural,IS 8042: 1989;IS 8112: 1989;IS 455: 1989;IS 8041: 1990,pending,
rq_is_3466_1988_04,Looking for masonry cement suited to mortar for masonry,IS 3466: 1988,MASONRY CEMENT,general_but_sufficient,general_natural,IS 8042: 1989;IS 8112: 1989;IS 455: 1989;IS 8041: 1990,pending,
rq_is_3466_1988_05,"We need masonry cement for mortar for masonry, especially general masonry mortar use, not structural concrete or flooring",IS 3466: 1988,MASONRY CEMENT,general_but_sufficient,conversational,IS 8042: 1989;IS 8112: 1989;IS 455: 1989;IS 8041: 1990,pending,
rq_is_3466_1988_06,Select the standard for masonry mortar work requiring masonry cement,IS 3466: 1988,MASONRY CEMENT,specific,use_case,IS 8042: 1989;IS 8112: 1989;IS 455: 1989;IS 8041: 1990,pending,
rq_is_3466_1988_07,Specification needed for masonry cement masonry cement in mortar for masonry,IS 3466: 1988,MASONRY CEMENT,specific,formal,IS 8042: 1989;IS 8112: 1989;IS 455: 1989;IS 8041: 1990,pending,
rq_is_3466_1988_08,Purchase requirement for masonry cement covering mortar for masonry,IS 3466: 1988,MASONRY CEMENT,general_but_sufficient,procurement,IS 8042: 1989;IS 8112: 1989;IS 455: 1989;IS 8041: 1990,pending,
rq_is_3466_1988_09,"Find the standard that covers masonry cement, general masonry mortar use, not structural concrete or flooring",IS 3466: 1988,MASONRY CEMENT,specific,technical_natural,IS 8042: 1989;IS 8112: 1989;IS 455: 1989;IS 8041: 1990,pending,
rq_is_3466_1988_10,Need compliant masonry cement for mortar for masonry,IS 3466: 1988,MASONRY CEMENT,general_but_sufficient,general_natural,IS 8042: 1989;IS 8112: 1989;IS 455: 1989;IS 8041: 1990,pending,
rq_is_3466_1988_11,Which IS should I use for masonry cement when the job is mortar for masonry?,IS 3466: 1988,MASONRY CEMENT,specific,conversational,IS 8042: 1989;IS 8112: 1989;IS 455: 1989;IS 8041: 1990,pending,
rq_is_3466_1988_12,"Standard selection for mortar for masonry: masonry cement with general masonry mortar use, not structural concrete or flooring",IS 3466: 1988,MASONRY CEMENT,specific,use_case,IS 8042: 1989;IS 8112: 1989;IS 455: 1989;IS 8041: 1990,pending,
rq_is_8041_1990_01,Require rapid hardening Portland cement for cement work requiring early strength development where the distinguishing feature is rapid hardening rather than quick setting,IS 8041: 1990,RAPID HARDENING PORTLAND CEMENT,specific,formal,IS 1489 (Part 1): 1991;IS 269: 1989;IS 455: 1989;IS 8112: 1989,pending,
rq_is_8041_1990_02,Procure rapid hardening Portland cement for cement work requiring early strength development; material or form should be Portland cement,IS 8041: 1990,RAPID HARDENING PORTLAND CEMENT,specific,procurement,IS 1489 (Part 1): 1991;IS 269: 1989;IS 455: 1989;IS 8112: 1989,pending,
rq_is_8041_1990_03,Need an Indian Standard for rapid hardening Portland cement used in cement work requiring early strength development with rapid hardening rather than quick setting,IS 8041: 1990,RAPID HARDENING PORTLAND CEMENT,specific,technical_natural,IS 1489 (Part 1): 1991;IS 269: 1989;IS 455: 1989;IS 8112: 1989,pending,
rq_is_8041_1990_04,Looking for rapid hardening Portland cement suited to cement work requiring early strength development,IS 8041: 1990,RAPID HARDENING PORTLAND CEMENT,general_but_sufficient,general_natural,IS 1489 (Part 1): 1991;IS 269: 1989;IS 455: 1989;IS 8112: 1989,pending,
rq_is_8041_1990_05,"We need rapid hardening Portland cement for cement work requiring early strength development, especially rapid hardening rather than quick setting",IS 8041: 1990,RAPID HARDENING PORTLAND CEMENT,general_but_sufficient,conversational,IS 1489 (Part 1): 1991;IS 269: 1989;IS 455: 1989;IS 8112: 1989,pending,
rq_is_8041_1990_06,Select the standard for concrete work where Portland cement should gain strength early,IS 8041: 1990,RAPID HARDENING PORTLAND CEMENT,specific,use_case,IS 1489 (Part 1): 1991;IS 269: 1989;IS 455: 1989;IS 8112: 1989,pending,
rq_is_8041_1990_07,Specification needed for Portland cement rapid hardening Portland cement in cement work requiring early strength development,IS 8041: 1990,RAPID HARDENING PORTLAND CEMENT,specific,formal,IS 1489 (Part 1): 1991;IS 269: 1989;IS 455: 1989;IS 8112: 1989,pending,
rq_is_8041_1990_08,Purchase requirement for rapid hardening Portland cement covering cement work requiring early strength development,IS 8041: 1990,RAPID HARDENING PORTLAND CEMENT,general_but_sufficient,procurement,IS 1489 (Part 1): 1991;IS 269: 1989;IS 455: 1989;IS 8112: 1989,pending,
rq_is_8041_1990_09,"Find the standard that covers rapid hardening Portland cement, rapid hardening rather than quick setting",IS 8041: 1990,RAPID HARDENING PORTLAND CEMENT,specific,technical_natural,IS 1489 (Part 1): 1991;IS 269: 1989;IS 455: 1989;IS 8112: 1989,pending,
rq_is_8041_1990_10,Need compliant rapid hardening Portland cement for cement work requiring early strength development,IS 8041: 1990,RAPID HARDENING PORTLAND CEMENT,general_but_sufficient,general_natural,IS 1489 (Part 1): 1991;IS 269: 1989;IS 455: 1989;IS 8112: 1989,pending,
rq_is_8041_1990_11,Which IS should I use for rapid hardening Portland cement when the job is cement work requiring early strength development?,IS 8041: 1990,RAPID HARDENING PORTLAND CEMENT,specific,conversational,IS 1489 (Part 1): 1991;IS 269: 1989;IS 455: 1989;IS 8112: 1989,pending,
rq_is_8041_1990_12,Standard selection for cement work requiring early strength development: rapid hardening Portland cement with rapid hardening rather than quick setting,IS 8041: 1990,RAPID HARDENING PORTLAND CEMENT,specific,use_case,IS 1489 (Part 1): 1991;IS 269: 1989;IS 455: 1989;IS 8112: 1989,pending,
rq_is_8042_1989_01,Require white Portland cement for architectural and decorative non-structural use where the distinguishing feature is white cement made with low iron oxide and magnesium oxide raw materials,IS 8042: 1989,WHITE PORTLAND CEMENT,specific,formal,IS 455: 1989;IS 269: 1989;IS 8112: 1989;IS 8041: 1990,pending,
rq_is_8042_1989_02,Procure white Portland cement for architectural and decorative non-structural use; material or form should be white Portland cement,IS 8042: 1989,WHITE PORTLAND CEMENT,specific,procurement,IS 455: 1989;IS 269: 1989;IS 8112: 1989;IS 8041: 1990,pending,
rq_is_8042_1989_03,Need an Indian Standard for white Portland cement used in architectural and decorative non-structural use with white cement made with low iron oxide and magnesium oxide raw materials,IS 8042: 1989,WHITE PORTLAND CEMENT,specific,technical_natural,IS 455: 1989;IS 269: 1989;IS 8112: 1989;IS 8041: 1990,pending,
rq_is_8042_1989_04,Looking for white Portland cement suited to architectural and decorative non-structural use,IS 8042: 1989,WHITE PORTLAND CEMENT,general_but_sufficient,general_natural,IS 455: 1989;IS 269: 1989;IS 8112: 1989;IS 8041: 1990,pending,
rq_is_8042_1989_05,"We need white Portland cement for architectural and decorative non-structural use, especially white cement made with low iron oxide and magnesium oxide raw materials",IS 8042: 1989,WHITE PORTLAND CEMENT,general_but_sufficient,conversational,IS 455: 1989;IS 269: 1989;IS 8112: 1989;IS 8041: 1990,pending,
rq_is_8042_1989_06,Select the standard for decorative architectural finishing using white Portland cement,IS 8042: 1989,WHITE PORTLAND CEMENT,specific,use_case,IS 455: 1989;IS 269: 1989;IS 8112: 1989;IS 8041: 1990,pending,
rq_is_8042_1989_07,Specification needed for white Portland cement white Portland cement in architectural and decorative non-structural use,IS 8042: 1989,WHITE PORTLAND CEMENT,specific,formal,IS 455: 1989;IS 269: 1989;IS 8112: 1989;IS 8041: 1990,pending,
rq_is_8042_1989_08,Purchase requirement for white Portland cement covering architectural and decorative non-structural use,IS 8042: 1989,WHITE PORTLAND CEMENT,general_but_sufficient,procurement,IS 455: 1989;IS 269: 1989;IS 8112: 1989;IS 8041: 1990,pending,
rq_is_8042_1989_09,"Find the standard that covers white Portland cement, white cement made with low iron oxide and magnesium oxide raw materials",IS 8042: 1989,WHITE PORTLAND CEMENT,specific,technical_natural,IS 455: 1989;IS 269: 1989;IS 8112: 1989;IS 8041: 1990,pending,
rq_is_8042_1989_10,Need compliant white Portland cement for architectural and decorative non-structural use,IS 8042: 1989,WHITE PORTLAND CEMENT,general_but_sufficient,general_natural,IS 455: 1989;IS 269: 1989;IS 8112: 1989;IS 8041: 1990,pending,
rq_is_8042_1989_11,Which IS should I use for white Portland cement when the job is architectural and decorative non-structural use?,IS 8042: 1989,WHITE PORTLAND CEMENT,specific,conversational,IS 455: 1989;IS 269: 1989;IS 8112: 1989;IS 8041: 1990,pending,
rq_is_8042_1989_12,Standard selection for architectural and decorative non-structural use: white Portland cement with white cement made with low iron oxide and magnesium oxide raw materials,IS 8042: 1989,WHITE PORTLAND CEMENT,specific,use_case,IS 455: 1989;IS 269: 1989;IS 8112: 1989;IS 8041: 1990,pending,
rq_is_1363_part_1_2002_01,Require product grade C hexagon head bolts for threaded bolt fasteners where the distinguishing feature is hexagon head bolts with threads from M5 to M64,IS 1363 (Part 1): 2002,ISO 4016 : 1999,specific,formal,IS 1363 (Part 2): 2002;IS 1363 (Part 3): 2002;IS 1364 (Part 1): 2002;IS 3757: 1985,pending,
rq_is_1363_part_1_2002_02,Procure product grade C hexagon head bolts for threaded bolt fasteners; material or form should be fastener steel,IS 1363 (Part 1): 2002,ISO 4016 : 1999,specific,procurement,IS 1363 (Part 2): 2002;IS 1363 (Part 3): 2002;IS 1364 (Part 1): 2002;IS 3757: 1985,pending,
rq_is_1363_part_1_2002_03,Need an Indian Standard for product grade C hexagon head bolts used in threaded bolt fasteners with hexagon head bolts with threads from M5 to M64,IS 1363 (Part 1): 2002,ISO 4016 : 1999,specific,technical_natural,IS 1363 (Part 2): 2002;IS 1363 (Part 3): 2002;IS 1364 (Part 1): 2002;IS 3757: 1985,pending,
rq_is_1363_part_1_2002_04,Looking for product grade C hexagon head bolts suited to threaded bolt fasteners,IS 1363 (Part 1): 2002,ISO 4016 : 1999,general_but_sufficient,general_natural,IS 1363 (Part 2): 2002;IS 1363 (Part 3): 2002;IS 1364 (Part 1): 2002;IS 3757: 1985,pending,
rq_is_1363_part_1_2002_05,"We need product grade C hexagon head bolts for threaded bolt fasteners, especially hexagon head bolts with threads from M5 to M64",IS 1363 (Part 1): 2002,ISO 4016 : 1999,general_but_sufficient,conversational,IS 1363 (Part 2): 2002;IS 1363 (Part 3): 2002;IS 1364 (Part 1): 2002;IS 3757: 1985,pending,
rq_is_1363_part_1_2002_06,Select the standard for selecting product grade C hexagon head bolts,IS 1363 (Part 1): 2002,ISO 4016 : 1999,specific,use_case,IS 1363 (Part 2): 2002;IS 1363 (Part 3): 2002;IS 1364 (Part 1): 2002;IS 3757: 1985,pending,
rq_is_1363_part_1_2002_07,Specification needed for fastener steel product grade C hexagon head bolts in threaded bolt fasteners,IS 1363 (Part 1): 2002,ISO 4016 : 1999,specific,formal,IS 1363 (Part 2): 2002;IS 1363 (Part 3): 2002;IS 1364 (Part 1): 2002;IS 3757: 1985,pending,
rq_is_1363_part_1_2002_08,Purchase requirement for product grade C hexagon head bolts covering threaded bolt fasteners,IS 1363 (Part 1): 2002,ISO 4016 : 1999,general_but_sufficient,procurement,IS 1363 (Part 2): 2002;IS 1363 (Part 3): 2002;IS 1364 (Part 1): 2002;IS 3757: 1985,pending,
rq_is_1363_part_1_2002_09,"Find the standard that covers product grade C hexagon head bolts, hexagon head bolts with threads from M5 to M64",IS 1363 (Part 1): 2002,ISO 4016 : 1999,specific,technical_natural,IS 1363 (Part 2): 2002;IS 1363 (Part 3): 2002;IS 1364 (Part 1): 2002;IS 3757: 1985,pending,
rq_is_1363_part_1_2002_10,Need compliant product grade C hexagon head bolts for threaded bolt fasteners,IS 1363 (Part 1): 2002,ISO 4016 : 1999,general_but_sufficient,general_natural,IS 1363 (Part 2): 2002;IS 1363 (Part 3): 2002;IS 1364 (Part 1): 2002;IS 3757: 1985,pending,
rq_is_1363_part_1_2002_11,Which IS should I use for product grade C hexagon head bolts when the job is threaded bolt fasteners?,IS 1363 (Part 1): 2002,ISO 4016 : 1999,specific,conversational,IS 1363 (Part 2): 2002;IS 1363 (Part 3): 2002;IS 1364 (Part 1): 2002;IS 3757: 1985,pending,
rq_is_1363_part_1_2002_12,Standard selection for threaded bolt fasteners: product grade C hexagon head bolts with hexagon head bolts with threads from M5 to M64,IS 1363 (Part 1): 2002,ISO 4016 : 1999,specific,use_case,IS 1363 (Part 2): 2002;IS 1363 (Part 3): 2002;IS 1364 (Part 1): 2002;IS 3757: 1985,pending,
rq_is_1363_part_2_2002_01,Require product grade C hexagon head screws for threaded screw fasteners where the distinguishing feature is hexagon head screws with threads from M5 to M64,IS 1363 (Part 2): 2002,ISO 4018 : 1999,specific,formal,IS 1363 (Part 1): 2002;IS 1363 (Part 3): 2002;IS 1364 (Part 1): 2002;IS 1365: 1978,pending,
rq_is_1363_part_2_2002_02,Procure product grade C hexagon head screws for threaded screw fasteners; material or form should be fastener steel,IS 1363 (Part 2): 2002,ISO 4018 : 1999,specific,procurement,IS 1363 (Part 1): 2002;IS 1363 (Part 3): 2002;IS 1364 (Part 1): 2002;IS 1365: 1978,pending,
rq_is_1363_part_2_2002_03,Need an Indian Standard for product grade C hexagon head screws used in threaded screw fasteners with hexagon head screws with threads from M5 to M64,IS 1363 (Part 2): 2002,ISO 4018 : 1999,specific,technical_natural,IS 1363 (Part 1): 2002;IS 1363 (Part 3): 2002;IS 1364 (Part 1): 2002;IS 1365: 1978,pending,
rq_is_1363_part_2_2002_04,Looking for product grade C hexagon head screws suited to threaded screw fasteners,IS 1363 (Part 2): 2002,ISO 4018 : 1999,general_but_sufficient,general_natural,IS 1363 (Part 1): 2002;IS 1363 (Part 3): 2002;IS 1364 (Part 1): 2002;IS 1365: 1978,pending,
rq_is_1363_part_2_2002_05,"We need product grade C hexagon head screws for threaded screw fasteners, especially hexagon head screws with threads from M5 to M64",IS 1363 (Part 2): 2002,ISO 4018 : 1999,general_but_sufficient,conversational,IS 1363 (Part 1): 2002;IS 1363 (Part 3): 2002;IS 1364 (Part 1): 2002;IS 1365: 1978,pending,
rq_is_1363_part_2_2002_06,Select the standard for selecting product grade C hexagon head screws,IS 1363 (Part 2): 2002,ISO 4018 : 1999,specific,use_case,IS 1363 (Part 1): 2002;IS 1363 (Part 3): 2002;IS 1364 (Part 1): 2002;IS 1365: 1978,pending,
rq_is_1363_part_2_2002_07,Specification needed for fastener steel product grade C hexagon head screws in threaded screw fasteners,IS 1363 (Part 2): 2002,ISO 4018 : 1999,specific,formal,IS 1363 (Part 1): 2002;IS 1363 (Part 3): 2002;IS 1364 (Part 1): 2002;IS 1365: 1978,pending,
rq_is_1363_part_2_2002_08,Purchase requirement for product grade C hexagon head screws covering threaded screw fasteners,IS 1363 (Part 2): 2002,ISO 4018 : 1999,general_but_sufficient,procurement,IS 1363 (Part 1): 2002;IS 1363 (Part 3): 2002;IS 1364 (Part 1): 2002;IS 1365: 1978,pending,
rq_is_1363_part_2_2002_09,"Find the standard that covers product grade C hexagon head screws, hexagon head screws with threads from M5 to M64",IS 1363 (Part 2): 2002,ISO 4018 : 1999,specific,technical_natural,IS 1363 (Part 1): 2002;IS 1363 (Part 3): 2002;IS 1364 (Part 1): 2002;IS 1365: 1978,pending,
rq_is_1363_part_2_2002_10,Need compliant product grade C hexagon head screws for threaded screw fasteners,IS 1363 (Part 2): 2002,ISO 4018 : 1999,general_but_sufficient,general_natural,IS 1363 (Part 1): 2002;IS 1363 (Part 3): 2002;IS 1364 (Part 1): 2002;IS 1365: 1978,pending,
rq_is_1363_part_2_2002_11,Which IS should I use for product grade C hexagon head screws when the job is threaded screw fasteners?,IS 1363 (Part 2): 2002,ISO 4018 : 1999,specific,conversational,IS 1363 (Part 1): 2002;IS 1363 (Part 3): 2002;IS 1364 (Part 1): 2002;IS 1365: 1978,pending,
rq_is_1363_part_2_2002_12,Standard selection for threaded screw fasteners: product grade C hexagon head screws with hexagon head screws with threads from M5 to M64,IS 1363 (Part 2): 2002,ISO 4018 : 1999,specific,use_case,IS 1363 (Part 1): 2002;IS 1363 (Part 3): 2002;IS 1364 (Part 1): 2002;IS 1365: 1978,pending,
rq_is_1363_part_3_2002_01,Require product grade C hexagon nuts for threaded nut fasteners where the distinguishing feature is hexagon nuts with thread diameters from M5 to M64,IS 1363 (Part 3): 2002,ISO 4034 : 1999,specific,formal,IS 1363 (Part 1): 2002;IS 1363 (Part 2): 2002;IS 1364 (Part 1): 2002;IS 2016: 1967,pending,
rq_is_1363_part_3_2002_02,Procure product grade C hexagon nuts for threaded nut fasteners; material or form should be fastener steel,IS 1363 (Part 3): 2002,ISO 4034 : 1999,specific,procurement,IS 1363 (Part 1): 2002;IS 1363 (Part 2): 2002;IS 1364 (Part 1): 2002;IS 2016: 1967,pending,
rq_is_1363_part_3_2002_03,Need an Indian Standard for product grade C hexagon nuts used in threaded nut fasteners with hexagon nuts with thread diameters from M5 to M64,IS 1363 (Part 3): 2002,ISO 4034 : 1999,specific,technical_natural,IS 1363 (Part 1): 2002;IS 1363 (Part 2): 2002;IS 1364 (Part 1): 2002;IS 2016: 1967,pending,
rq_is_1363_part_3_2002_04,Looking for product grade C hexagon nuts suited to threaded nut fasteners,IS 1363 (Part 3): 2002,ISO 4034 : 1999,general_but_sufficient,general_natural,IS 1363 (Part 1): 2002;IS 1363 (Part 2): 2002;IS 1364 (Part 1): 2002;IS 2016: 1967,pending,
rq_is_1363_part_3_2002_05,"We need product grade C hexagon nuts for threaded nut fasteners, especially hexagon nuts with thread diameters from M5 to M64",IS 1363 (Part 3): 2002,ISO 4034 : 1999,general_but_sufficient,conversational,IS 1363 (Part 1): 2002;IS 1363 (Part 2): 2002;IS 1364 (Part 1): 2002;IS 2016: 1967,pending,
rq_is_1363_part_3_2002_06,Select the standard for selecting product grade C hexagon nuts,IS 1363 (Part 3): 2002,ISO 4034 : 1999,specific,use_case,IS 1363 (Part 1): 2002;IS 1363 (Part 2): 2002;IS 1364 (Part 1): 2002;IS 2016: 1967,pending,
rq_is_1363_part_3_2002_07,Specification needed for fastener steel product grade C hexagon nuts in threaded nut fasteners,IS 1363 (Part 3): 2002,ISO 4034 : 1999,specific,formal,IS 1363 (Part 1): 2002;IS 1363 (Part 2): 2002;IS 1364 (Part 1): 2002;IS 2016: 1967,pending,
rq_is_1363_part_3_2002_08,Purchase requirement for product grade C hexagon nuts covering threaded nut fasteners,IS 1363 (Part 3): 2002,ISO 4034 : 1999,general_but_sufficient,procurement,IS 1363 (Part 1): 2002;IS 1363 (Part 2): 2002;IS 1364 (Part 1): 2002;IS 2016: 1967,pending,
